[28-Mar-2018 15:59:37 Europe/Berlin] PHP Fatal error:  Call to undefined method SQLite3Result::fetch_assoc() in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1154
[28-Mar-2018 15:59:37 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[28-Mar-2018 16:03:47 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 1, no such function: IF in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1677
[28-Mar-2018 16:03:47 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[28-Mar-2018 16:22:50 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 819
[28-Mar-2018 16:22:50 Europe/Berlin] PHP Notice:  Undefined variable: sql in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 820
[28-Mar-2018 16:22:50 Europe/Berlin] PHP Notice:  Undefined property: database::$error in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 820
[28-Mar-2018 16:22:50 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 825
[28-Mar-2018 16:22:50 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[28-Mar-2018 16:23:45 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 790
[28-Mar-2018 16:23:45 Europe/Berlin] PHP Warning:  SQLite3::query(): UNIQUE constraint failed: customers.mobile in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 828
[28-Mar-2018 16:32:18 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 1, no such function: IF in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 979
[28-Mar-2018 16:32:18 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[28-Mar-2018 16:32:25 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 1, no such function: IF in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 979
[28-Mar-2018 16:32:25 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[28-Mar-2018 16:32:34 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 1, no such function: IF in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 979
[28-Mar-2018 16:32:34 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[28-Mar-2018 16:32:41 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 1, no such function: IF in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 979
[28-Mar-2018 16:32:41 Europe/Berlin] PHP Fatal error:  Call to a member function reset() on boolean in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 18
[28-Mar-2018 16:37:58 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to execute statement: NOT NULL constraint failed: sales.discount in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1121
[28-Mar-2018 16:37:58 Europe/Berlin] PHP Notice:  Undefined property: database::$error in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1121
[28-Mar-2018 17:07:40 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 5, database is locked in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 819
[28-Mar-2018 17:07:40 Europe/Berlin] PHP Notice:  Undefined variable: sql in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 820
[28-Mar-2018 17:07:40 Europe/Berlin] PHP Notice:  Undefined property: database::$error in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 820
[28-Mar-2018 17:07:40 Europe/Berlin] PHP Warning:  SQLite3::query(): UNIQUE constraint failed: customers.mobile in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 828
